geolocation_zip_code_prefix,geolocation_state,customer_state,geolocation_lat,geolocation_lng
74853,GO,Goiânia,-16.72937184,-49.23862442
74883,GO,Goiânia,-16.69981025,-49.21665081
74850,GO,Goiânia,-16.72742964,-49.23664863
74820,GO,Goiânia,-16.712157,-49.248251
74893,GO,Goiânia,-16.738273,-49.19983704
74817,GO,Goiânia,-16.71320279,-49.24377138
74886,GO,Goiânia,-16.7258341,-49.21222893
74930,GO,Goiânia,-16.770154,-49.34004189
74910,GO,Goiânia,-16.74766926,-49.24665349
74913,GO,Goiânia,-16.75989766,-49.25082387
74922,GO,Goiânia,-16.75964953,-49.22596155
74917,GO,Goiânia,-16.757235,-49.27530375
74965,GO,Goiânia,-16.83483289,-49.36379646
74919,GO,Goiânia,-16.776837,-49.2473745
74947,GO,Goiânia,-16.796937,-49.344659
74985,GO,Goiânia,-16.79417952,-49.25800461
74980,GO,Goiânia,-16.82326094,-49.2473681
74937,GO,Goiânia,-16.77438323,-49.29337483
74984,GO,Goiânia,-16.79146282,-49.24478227
74950,GO,Goiânia,-16.778934,-49.27464225
74920,GO,Goiânia,-16.7393314,-49.22234867
74911,GO,Goiânia,-16.736457,-49.2450335
74943,GO,Goiânia,-16.77919913,-49.33098272
74986,GO,Goiânia,-16.81467626,-49.23631853
74915,GO,Goiânia,-16.73860543,-49.27020339
74968,GO,Goiânia,-16.82113829,-49.24873175
74933,GO,Goiânia,-16.75332332,-49.32475224
74935,GO,Goiânia,-16.74743731,-49.29269003
74961,GO,Goiânia,-16.81461688,-49.31547537
74988,GO,Goiânia,-16.83124873,-49.22466402
74938,GO,Goiânia,-16.75328033,-49.28720608
74912,GO,Goiânia,-16.73432023,-49.23895511
74934,GO,Goiânia,-16.766867,-49.31380881
74973,GO,Goiânia,-16.82443144,-49.25659197
74916,GO,Goiânia,-16.747272,-49.28483025
74940,GO,Goiânia,-16.789455,-49.220343
74990,GO,Goiânia,-16.82668723,-49.23769568
74967,GO,Goiânia,-16.81564219,-49.2895814
74966,GO,Goiânia,-16.82064901,-49.29355078
74923,GO,Goiânia,-16.78374466,-49.23622426
74932,GO,Goiânia,-16.7636261,-49.32687767
74914,GO,Goiânia,-16.75427727,-49.2710024
74936,GO,Goiânia,-16.764071,-49.29423867
74989,GO,Goiânia,-16.84717221,-49.23618974
74969,GO,Goiânia,-16.81332599,-49.2864418
74959,GO,Goiânia,-16.819608,-49.312799
74981,GO,Goiânia,-16.80880904,-49.23952512
74976,GO,Goiânia,-16.82861435,-49.24429803
74952,GO,Goiânia,-16.77442996,-49.27628984
74970,GO,Goiânia,-16.82267296,-49.2903173
74944,GO,Goiânia,-16.796079,-49.32735525
74921,GO,Goiânia,-16.757271,-49.2259995
74955,GO,Goiânia,-16.80447719,-49.27748079
74942,GO,Goiânia,-16.78475192,-49.31814119
74924,GO,Goiânia,-16.78527804,-49.21484413
74905,GO,Goiânia,-16.743198,-49.260374
74960,GO,Goiânia,-16.799169,-49.3332245
74954,GO,Goiânia,-16.79628487,-49.2821499
74945,GO,Goiânia,-16.79630596,-49.33424217
74926,GO,Goiânia,-16.75621738,-49.20856481
74987,GO,Goiânia,-16.82699692,-49.23009798
74953,GO,Goiânia,-16.78026431,-49.29275268
74963,GO,Goiânia,-16.82113133,-49.36610233
74948,GO,Goiânia,-16.81212011,-49.34838968
74982,GO,Goiânia,-16.802705,-49.25220117
74971,GO,Goiânia,-16.831089,-49.27715775
74946,GO,Goiânia,-16.77301721,-49.34006572
74957,GO,Goiânia,-16.8034095,-49.3132365
74958,GO,Goiânia,-16.80053436,-49.31714048
74956,GO,Goiânia,-16.79722597,-49.29689
74975,GO,Goiânia,-16.8379127,-49.24989205
74983,GO,Goiânia,-16.7889915,-49.24304775
74993,GO,Goiânia,-16.80872321,-49.21879
74927,GO,Goiânia,-16.758243,-49.2060735
74962,GO,Goiânia,-16.81616399,-49.34134673
75085,GO,Goiânia,-16.28544916,-48.92939137
75060,GO,Goiânia,-16.3016055,-48.95189325
75096,GO,Goiânia,-16.331439,-48.9287285
75064,GO,Goiânia,-16.33275507,-48.92035002
75095,GO,Goiânia,-16.33487038,-48.92031569
75020,GO,Goiânia,-16.32764954,-48.95056669
75083,GO,Goiânia,-16.30268933,-48.94349104
75075,GO,Goiânia,-16.305831,-48.93488775
75072,GO,Goiânia,-16.27556907,-48.93384324
75024,GO,Goiânia,-16.32803344,-48.96306172
75073,GO,Goiânia,-16.25318091,-48.94033978
75074,GO,Goiânia,-16.277436,-48.93033825
75091,GO,Goiânia,-16.31620766,-48.90644446
75040,GO,Goiânia,-16.31122246,-48.95639916
75080,GO,Goiânia,-16.31944205,-48.94986118
75071,GO,Goiânia,-16.27037752,-48.955215
75070,GO,Goiânia,-16.35478506,-48.93371714
75053,GO,Goiânia,-16.28965471,-48.930773
75094,GO,Goiânia,-16.32079144,-48.93141979
75093,GO,Goiânia,-16.325631,-48.91623975
75084,GO,Goiânia,-16.31465242,-48.94094384
75025,GO,Goiânia,-16.32835,-48.95727
75044,GO,Goiânia,-16.32304654,-48.96200044
75023,GO,Goiânia,-16.33472682,-48.95890527
75043,GO,Goiânia,-16.32165886,-48.95921419
75065,GO,Goiânia,-16.27778677,-48.96546131
75050,GO,Goiânia,-16.30083024,-48.96752898
75063,GO,Goiânia,-16.28874861,-48.9559865
75066,GO,Goiânia,-16.2804371,-48.98428069
75054,GO,Goiânia,-16.27502207,-48.93159145
75045,GO,Goiânia,-16.31537769,-48.96046003
75090,GO,Goiânia,-16.30213547,-48.88835311
75076,GO,Goiânia,-16.303635,-48.9266775
75097,GO,Goiânia,-16.32274238,-48.92109567
75165,GO,Goiânia,-16.21760046,-49.19656463
75110,GO,Goiânia,-16.32794215,-48.93600324
75113,GO,Goiânia,-16.33930664,-48.9630317
75120,GO,Goiânia,-16.343406,-48.9640995
75131,GO,Goiânia,-16.37425826,-48.97855738
75144,GO,Goiânia,-16.32737668,-48.97546316
75123,GO,Goiânia,-16.33674884,-48.95262089
75180,GO,Goiânia,-16.66234624,-48.61064469
75185,GO,Goiânia,-17.05811328,-48.66337927
75170,GO,Goiânia,-16.50329004,-49.02533502
75134,GO,Goiânia,-16.36169656,-48.98497372
75160,GO,Goiânia,-16.2985819,-49.08349694
75101,GO,Goiânia,-16.3342981,-48.90384125
75140,GO,Goiânia,-16.32921908,-48.96582152
75145,GO,Goiânia,-16.3437165,-48.9769605
75103,GO,Goiânia,-16.35351522,-48.90520868
75135,GO,Goiânia,-16.39040559,-48.98206776
75100,GO,Goiânia,-16.358781,-48.9381965
75136,GO,Goiânia,-16.3760137,-48.98679052
75133,GO,Goiânia,-16.37865488,-48.95431434
75115,GO,Goiânia,-16.33620752,-48.95112645
75105,GO,Goiânia,-16.36924831,-48.94101675
75130,GO,Goiânia,-16.37274105,-48.96469619
75106,GO,Goiânia,-16.35896593,-48.94378041
75126,GO,Goiânia,-16.28214538,-48.93651984
75124,GO,Goiânia,-16.3530135,-48.96504675
75143,GO,Goiânia,-16.33810524,-48.96594681
75125,GO,Goiânia,-16.35301558,-48.95030877
75184,GO,Goiânia,-16.45214226,-48.69927464
75114,GO,Goiânia,-16.343031,-48.938084
75132,GO,Goiânia,-16.388688,-48.9240935
75102,GO,Goiânia,-16.37344089,-48.822395
75195,GO,Goiânia,-16.582026,-48.9897125
75190,GO,Goiânia,-16.62372711,-48.74197179
75104,GO,Goiânia,-16.35534921,-48.91226122
75154,GO,Goiânia,-17.55690252,-50.63503801
75175,GO,Goiânia,-16.48403337,-49.09674808
75280,GO,Goiânia,-17.03793499,-48.30019794
75254,GO,Goiânia,-16.68384688,-49.15178349
75230,GO,Goiânia,-17.19603737,-48.70281504
75250,GO,Goiânia,-16.654787,-49.14952789
75200,GO,Goiânia,-17.3063978,-48.27815633
75256,GO,Goiânia,-16.6538,-49.15624
75240,GO,Goiânia,-16.9691547,-48.96010971
75255,GO,Goiânia,-16.65586765,-49.1629715
75260,GO,Goiânia,-16.75539575,-48.52161219
75265,GO,Goiânia,-16.74633718,-48.51462382
75259,GO,Goiânia,-16.68759742,-49.10209597
75261,GO,Goiânia,-16.68965533,-49.10640192
75258,GO,Goiânia,-16.67543033,-49.11049756
75210,GO,Goiânia,-17.33018901,-48.43037472
75262,GO,Goiânia,-16.70834786,-49.07631812
75245,GO,Goiânia,-16.71563353,-48.99922977
75263,GO,Goiânia,-16.715705,-49.09517
75251,GO,Goiânia,-16.71229315,-49.10015952
75220,GO,Goiânia,-17.3170682,-48.48599604
75202,GO,Goiânia,-18.19924451,-47.94180082
75264,GO,Goiânia,-16.6888384,-49.08938127
75390,GO,Goiânia,-16.65728746,-49.49505232
75383,GO,Goiânia,-16.642728,-49.421007
75392,GO,Goiânia,-16.63252468,-49.4907936
75380,GO,Goiânia,-16.64536443,-49.45563326
75398,GO,Goiânia,-16.57726106,-49.69559253
75360,GO,Goiânia,-16.9094507,-49.43932742
75389,GO,Goiânia,-16.6666632,-49.48302722
75370,GO,Goiânia,-16.52029148,-49.41776676
75340,GO,Goiânia,-16.96454302,-49.22369126
75382,GO,Goiânia,-16.62955812,-49.40606254
75387,GO,Goiânia,-16.64376198,-49.39975982
75391,GO,Goiânia,-16.65390424,-49.50198461
75388,GO,Goiânia,-16.64596528,-49.51516413
75350,GO,Goiânia,-16.84241883,-49.54329134
75395,GO,Goiânia,-16.46913321,-49.75708182
75345,GO,Goiânia,-16.76645713,-49.43420978
75375,GO,Goiânia,-16.49642447,-49.31236359
75355,GO,Goiânia,-17.04630295,-49.6300647
75386,GO,Goiânia,-16.65537887,-49.4898722
75384,GO,Goiânia,-16.63385173,-49.44617803
75393,GO,Goiânia,-16.63928778,-49.4994443
75396,GO,Goiânia,-16.7638076,-49.69537811
75381,GO,Goiânia,-16.58920094,-49.3969736
75440,GO,Goiânia,-16.43369736,-49.38323514
75400,GO,Goiânia,-16.33868935,-49.5147536
75470,GO,Goiânia,-16.37084184,-49.31686911
75480,GO,Goiânia,-16.107195,-49.2889805
75495,GO,Goiânia,-15.951909,-49.402754
75460,GO,Goiânia,-16.40865155,-49.214304
75450,GO,Goiânia,-16.20147328,-49.60877151
75410,GO,Goiânia,-16.35962458,-49.67601323
75455,GO,Goiânia,-16.067442,-49.4756135
75490,GO,Goiânia,-15.93441602,-49.26083397
75430,GO,Goiânia,-16.446942,-49.499577
75420,GO,Goiânia,-16.25174406,-49.3685371
75524,GO,Goiânia,-18.43415547,-49.21031878
75560,GO,Goiânia,-18.48868152,-49.47626897
75555,GO,Goiânia,-17.73646259,-49.80431927
75520,GO,Goiânia,-18.39877964,-49.20174385
75570,GO,Goiânia,-18.22274634,-49.73606452
75530,GO,Goiânia,-18.41815778,-49.22556682
75526,GO,Goiânia,-18.42424231,-49.22929059
75536,GO,Goiânia,-18.41152616,-49.24724577
75503,GO,Goiânia,-18.4156828,-49.21557393
75513,GO,Goiânia,-18.39673383,-49.22544347
75523,GO,Goiânia,-18.40873816,-49.21153888
75534,GO,Goiânia,-18.41488349,-49.24623497
75533,GO,Goiânia,-18.40012493,-49.27964904
75514,GO,Goiânia,-18.38360282,-49.21675339
75522,GO,Goiânia,-18.40382609,-49.19679628
75535,GO,Goiânia,-18.41568165,-49.27086808
75516,GO,Goiânia,-18.39490823,-49.20956303
75550,GO,Goiânia,-18.48696131,-49.99026187
75515,GO,Goiânia,-18.38473339,-49.21849949
75510,GO,Goiânia,-18.41197439,-49.21630219
75532,GO,Goiânia,-18.41110395,-49.23635011
75580,GO,Goiânia,-18.17808156,-49.35314154
75528,GO,Goiânia,-18.39404269,-49.24210984
75600,GO,Goiânia,-18.01160237,-49.37530856
75690,GO,Goiânia,-17.73809307,-48.61592058
75680,GO,Goiânia,-18.14551404,-48.56329094
75660,GO,Goiânia,-18.13338484,-49.04325605
75620,GO,Goiânia,-17.51656264,-49.44717307
75610,GO,Goiânia,-17.8060731,-49.63023897
75650,GO,Goiânia,-17.72988391,-49.12801265
75630,GO,Goiânia,-17.29669524,-49.49360273
75670,GO,Goiânia,-17.97766244,-48.6487483
75603,GO,Goiânia,-17.80567164,-50.16900861
75615,GO,Goiânia,-17.73339368,-49.47684936
75695,GO,Goiânia,-17.80788382,-48.75178796
75640,GO,Goiânia,-17.30353321,-49.02125605
75665,GO,Goiânia,-18.07465014,-48.76096353
75635,GO,Goiânia,-17.28631752,-49.3815487
75645,GO,Goiânia,-17.2498577,-49.24265001
75704,GO,Goiânia,-18.16619995,-47.9323038
75713,GO,Goiânia,-18.17293146,-47.96464208
75795,GO,Goiânia,-17.63183153,-47.77256872
75740,GO,Goiânia,-18.13522589,-48.08720217
75780,GO,Goiânia,-17.72184678,-48.15997873
75701,GO,Goiânia,-18.17353064,-47.94551305
75711,GO,Goiânia,-18.17605048,-47.95551137
75702,GO,Goiânia,-18.16628483,-47.94631404
75705,GO,Goiânia,-18.1399295,-47.91215833
75709,GO,Goiânia,-18.18139761,-47.95056555
75712,GO,Goiânia,-18.1525545,-47.95141275
75708,GO,Goiânia,-18.16919913,-47.91437418
75703,GO,Goiânia,-18.15404263,-47.93676083
75706,GO,Goiânia,-18.16353977,-47.94824052
75707,GO,Goiânia,-18.17301,-47.931236
75790,GO,Goiânia,-17.46634298,-48.20073093
75750,GO,Goiânia,-18.05918502,-48.25620748
75760,GO,Goiânia,-18.26829399,-48.1492768
75710,GO,Goiânia,-18.20249215,-47.93887862
75714,GO,Goiânia,-17.9436282,-47.47126587
75720,GO,Goiânia,-18.34710948,-47.78621248
75715,GO,Goiânia,-18.23524837,-47.82964419
75730,GO,Goiânia,-18.15213818,-47.56006167
75770,GO,Goiânia,-18.33983255,-48.2193715
75803,GO,Goiânia,-17.89955078,-51.73890224
75890,GO,Goiânia,-18.99667777,-50.54759116
75802,GO,Goiânia,-17.91030857,-51.74371724
75860,GO,Goiânia,-18.45613284,-50.45264691
75801,GO,Goiânia,-17.85733097,-51.72973186
75870,GO,Goiânia,-18.75852823,-50.95121685
75805,GO,Goiânia,-17.87650001,-51.71943344
75800,GO,Goiânia,-17.88560697,-51.71964023
75835,GO,Goiânia,-17.35759206,-52.68092991
75810,GO,Goiânia,-18.76591122,-51.34406064
75830,GO,Goiânia,-17.54519558,-52.5385886
75813,GO,Goiânia,-18.710634,-51.0857135
75806,GO,Goiânia,-17.85971701,-51.71325916
75850,GO,Goiânia,-16.96328213,-51.81279264
75828,GO,Goiânia,-18.39652622,-52.6738454
75823,GO,Goiânia,-17.52945047,-52.06196412
75855,GO,Goiânia,-16.723575,-52.31445522
75820,GO,Goiânia,-18.30688668,-51.96239907
75834,GO,Goiânia,-17.53964897,-52.54021487
75837,GO,Goiânia,-17.57232,-52.54423875
75865,GO,Goiânia,-18.44061565,-50.14159616
75840,GO,Goiânia,-17.32933965,-53.19859834
75880,GO,Goiânia,-18.91293695,-50.65486071
75804,GO,Goiânia,-17.88031341,-51.73485654
75819,GO,Goiânia,-19.18196506,-51.39757199
75832,GO,Goiânia,-17.55702935,-52.52821508
75827,GO,Goiânia,-18.2971365,-51.15048218
75893,GO,Goiânia,-16.2987304,-48.95317999
75807,GO,Goiânia,-17.87941451,-51.69940242
75825,GO,Goiânia,-18.95573622,-51.92712564
75831,GO,Goiânia,-17.57456619,-52.57184492
75833,GO,Goiânia,-17.552088,-52.555608
75845,GO,Goiânia,-16.74627383,-51.53036616
75815,GO,Goiânia,-19.0651608,-51.54703879
75843,GO,Goiânia,-17.3571623,-52.67826405
75814,GO,Goiânia,-18.55672693,-51.13539198
75822,GO,Goiânia,-18.31162117,-51.95409707
75838,GO,Goiânia,-17.57953909,-52.54900396
75836,GO,Goiânia,-17.56820104,-52.53384899
75903,GO,Goiânia,-17.78546797,-50.91893251
75940,GO,Goiânia,-17.33854075,-49.9353251
75930,GO,Goiânia,-18.026175,-50.3461925
75920,GO,Goiânia,-17.80782055,-50.58607733
75960,GO,Goiânia,-17.40195455,-50.37053057
75901,GO,Goiânia,-17.79160994,-50.93351385
75907,GO,Goiânia,-17.81086945,-50.93696526
75925,GO,Goiânia,-18.0909765,-50.22545148
75906,GO,Goiânia,-17.80441145,-50.91021022
75955,GO,Goiânia,-17.14165529,-49.98966853
75990,GO,Goiânia,-16.79490084,-50.16301932
75950,GO,Goiânia,-17.0370225,-50.139432
75945,GO,Goiânia,-17.42817935,-49.6604265
75905,GO,Goiânia,-17.79614928,-50.91541017
75915,GO,Goiânia,-17.44802467,-51.17498739
75904,GO,Goiânia,-17.77387723,-50.90511465
75980,GO,Goiânia,-16.94536354,-50.44417579
75902,GO,Goiânia,-17.78378514,-50.92379663
75909,GO,Goiânia,-17.78072487,-50.93545001
75908,GO,Goiânia,-17.79840647,-50.93848302
75970,GO,Goiânia,-17.85348853,-50.30701029
75911,GO,Goiânia,-17.76797039,-50.89789407
75914,GO,Goiânia,-18.12574376,-50.61935726
75910,GO,Goiânia,-17.75617392,-50.92401557
75935,GO,Goiânia,-17.55847209,-50.63214491
75900,GO,Goiânia,-17.79034647,-50.9127796
75912,GO,Goiânia,-17.81687835,-50.93543133
75913,GO,Goiânia,-17.80984177,-50.92957349
75985,GO,Goiânia,-16.82159026,-50.40752804
76190,GO,Goiânia,-16.81031625,-49.92549491
76100,GO,Goiânia,-16.5250545,-50.36547667
76155,GO,Goiânia,-16.41640272,-50.16377451
76152,GO,Goiânia,-16.17977648,-50.43456971
76160,GO,Goiânia,-16.19896389,-50.31227642
76145,GO,Goiânia,-16.29409841,-50.54963613
76170,GO,Goiânia,-16.46588114,-49.95539787
76120,GO,Goiânia,-16.6782012,-50.46366428
76110,GO,Goiânia,-16.6098557,-50.13344464
76150,GO,Goiânia,-16.12543218,-50.21559309
76135,GO,Goiânia,-16.54418131,-50.7420088
76125,GO,Goiânia,-16.66710592,-50.64646753
76195,GO,Goiânia,-16.96700081,-49.77065055
76165,GO,Goiânia,-16.248621,-49.98190341
76105,GO,Goiânia,-16.58586348,-50.30843734
76140,GO,Goiânia,-16.62980406,-51.0930436
76180,GO,Goiânia,-16.57708557,-49.88323443
76130,GO,Goiânia,-16.6057535,-50.79301942
76230,GO,Goiânia,-16.43982015,-51.80944409
76235,GO,Goiânia,-16.38553385,-51.55801058
76270,GO,Goiânia,-15.8757075,-50.8636575
76200,GO,Goiânia,-16.43691587,-51.1162223
76250,GO,Goiânia,-16.20173658,-52.54344491
76245,GO,Goiânia,-16.20308363,-52.17402409
76240,GO,Goiânia,-15.8989844,-52.24964618
76255,GO,Goiânia,-16.00647509,-51.39267264
76205,GO,Goiânia,-16.3164248,-50.90859307
76285,GO,Goiânia,-16.035113,-50.70613092
76290,GO,Goiânia,-15.82027317,-50.61344299
76220,GO,Goiânia,-16.18445254,-50.77882416
76260,GO,Goiânia,-16.24020311,-51.2584075
76280,GO,Goiânia,-15.24674625,-51.16658903
76210,GO,Goiânia,-16.18061804,-50.95459101
76265,GO,Goiânia,-15.76835348,-51.10659011
76244,GO,Goiânia,-15.8972445,-52.23386549
76293,GO,Goiânia,-17.80490824,-50.92344965
76350,GO,Goiânia,-15.16238995,-49.80464393
76387,GO,Goiânia,-15.30553868,-49.12637672
76390,GO,Goiânia,-14.96574097,-48.92870705
76300,GO,Goiânia,-15.30730941,-49.60681437
76355,GO,Goiânia,-15.31393951,-50.05701314
76360,GO,Goiânia,-14.96734115,-49.54646339
76330,GO,Goiânia,-15.74678275,-49.33373046
76385,GO,Goiânia,-15.29184,-49.122645
76310,GO,Goiânia,-15.31060234,-49.57693258
76380,GO,Goiânia,-15.30846446,-49.12746143
76340,GO,Goiânia,-15.3547992,-49.70200489
76335,GO,Goiânia,-15.50681869,-49.67670397
76365,GO,Goiânia,-14.85928873,-49.32758651
76382,GO,Goiânia,-15.32486161,-49.11744058
76315,GO,Goiânia,-15.45087545,-49.51487611
76386,GO,Goiânia,-15.32697892,-49.138371
76375,GO,Goiânia,-14.72411137,-49.47104045
76305,GO,Goiânia,-15.1500114,-49.57435152
76374,GO,Goiânia,-14.73305869,-49.70357698
76343,GO,Goiânia,-15.3501044,-49.82011373
76393,GO,Goiânia,-15.269646,-48.8300885
76320,GO,Goiânia,-15.29922612,-49.42323208
76304,GO,Goiânia,-15.16796647,-49.67373801
76381,GO,Goiânia,-15.30727374,-49.11502816
76345,GO,Goiânia,-15.01939166,-49.89721643
76383,GO,Goiânia,-15.33749784,-49.1064652
76370,GO,Goiânia,-14.76370689,-49.5798962
76372,GO,Goiânia,-14.76307931,-49.57833912
76395,GO,Goiânia,-14.913345,-49.0596785
76388,GO,Goiânia,-15.31505451,-49.13487102
76400,GO,Goiânia,-14.51852287,-49.1319174
76450,GO,Goiânia,-13.51304441,-48.21486636
76420,GO,Goiânia,-14.45944582,-48.45623656
76465,GO,Goiânia,-13.35589077,-48.69010411
76490,GO,Goiânia,-14.01644875,-49.17903469
76480,GO,Goiânia,-13.71416499,-49.01587507
76410,GO,Goiânia,-14.31770993,-49.15370257
76470,GO,Goiânia,-13.64985182,-48.88405895
76440,GO,Goiânia,-13.79433413,-48.56471015
76460,GO,Goiânia,-13.51297925,-48.74386808
76485,GO,Goiânia,-13.8698806,-49.06641333
76495,GO,Goiânia,-14.28821074,-49.38705364
76493,GO,Goiânia,-13.851894,-49.6156445
76550,GO,Goiânia,-13.45534152,-49.14470071
76510,GO,Goiânia,-14.54228826,-49.97393541
76555,GO,Goiânia,-13.64929699,-49.83341847
76500,GO,Goiânia,-14.43468419,-49.70519242
76530,GO,Goiânia,-13.77249172,-50.27412785
76580,GO,Goiânia,-13.23902488,-49.51976295
76590,GO,Goiânia,-13.27405429,-50.16394639
76560,GO,Goiânia,-14.19596697,-49.33496922
76520,GO,Goiânia,-14.09985157,-50.33131118
76515,GO,Goiânia,-14.26615486,-49.6547437
76540,GO,Goiânia,-13.73007266,-49.27582221
76525,GO,Goiânia,-14.28390126,-49.92033414
76523,GO,Goiânia,-14.0991099,-50.32988648
76630,GO,Goiânia,-16.01692126,-49.79044712
76600,GO,Goiânia,-15.94141974,-50.14285866
76660,GO,Goiânia,-15.76827511,-49.63320926
76650,GO,Goiânia,-15.92427222,-49.60664631
76680,GO,Goiânia,-15.56231208,-49.95520511
76690,GO,Goiânia,-15.63067602,-50.02589247
76670,GO,Goiânia,-15.71986904,-49.82500842
76640,GO,Goiânia,-16.05132834,-49.60344572
76700,GO,Goiânia,-14.74863413,-50.57128121
76720,GO,Goiânia,-15.09594173,-50.62738182
76710,GO,Goiânia,-14.90421804,-51.07509255
76730,GO,Goiânia,-15.43468468,-50.74670543
76740,GO,Goiânia,-15.44986436,-50.36138914
76804,RO,Porto Velho,-8.758144193,-63.88797299
76820,RO,Porto Velho,-8.758315388,-63.87176179
76861,RO,Porto Velho,-9.187329042,-63.19209087
76850,RO,Porto Velho,-10.77509318,-65.31797039
76801,GO,Goiânia,-8.753067,-63.90846
76890,RO,Porto Velho,-10.44507106,-62.47033504
76825,RO,Porto Velho,-8.752279391,-63.8501069
76824,RO,Porto Velho,-8.739025068,-63.85475962
76880,RO,Porto Velho,-10.20562352,-63.8381848
76887,RO,Porto Velho,-10.57346016,-63.61681432
76888,RO,Porto Velho,-10.2586342,-63.29834667
76889,RO,Porto Velho,-10.34230278,-62.89542006
76812,RO,Porto Velho,-8.782796008,-63.84510358
76860,RO,Porto Velho,-8.782194255,-63.6991266
76808,RO,Porto Velho,-8.79184527,-63.87399856
76866,RO,Porto Velho,-10.24633909,-62.34687542
76803,RO,Porto Velho,-8.745336,-63.8965305
76810,RO,Porto Velho,-8.808799689,-63.88304041
76829,RO,Porto Velho,-8.759505165,-63.82913918
76870,RO,Porto Velho,-9.897867489,-63.04094781
76862,RO,Porto Velho,-9.715787845,-63.32030782
76876,RO,Porto Velho,-9.923886315,-63.04151628
76811,RO,Porto Velho,-8.807874957,-63.86838211
76864,RO,Porto Velho,-9.354410865,-62.58478298
76871,RO,Porto Velho,-9.88950942,-63.03632163
76898,RO,Porto Velho,-10.61220051,-62.73156243
76828,RO,Porto Velho,-8.766395243,-63.81968934
76877,RO,Porto Velho,-9.929099173,-63.05562376
76821,RO,Porto Velho,-8.739220912,-63.87401053
76847,RO,Porto Velho,-11.02379302,-62.67304361
76868,RO,Porto Velho,-9.431195108,-62.0030444
76813,RO,Porto Velho,-8.771566108,-63.7969852
76873,RO,Porto Velho,-9.894276,-63.0328185
76806,RO,Porto Velho,-8.785842656,-63.87668116
76842,RO,Porto Velho,-9.294651,-64.55536884
76872,RO,Porto Velho,-9.894276,-63.03402225
76807,RO,Porto Velho,-8.791929,-63.89381025
76857,RO,Porto Velho,-10.35914686,-64.80801459
76840,RO,Porto Velho,-8.782776,-63.796581
76802,GO,Goiânia,-8.731629011,-63.91011151
76822,RO,Porto Velho,-8.721732507,-63.8738883
76814,RO,Porto Velho,-8.782425,-63.7983135
76805,RO,Porto Velho,-8.781370392,-63.90797198
76817,RO,Porto Velho,-8.808079838,-63.80611975
76875,RO,Porto Velho,-9.911688882,-63.01739305
76874,RO,Porto Velho,-9.888865297,-63.02255177
76867,RO,Porto Velho,-9.859563732,-62.17527821
76815,RO,Porto Velho,-8.800484576,-63.719816
76863,RO,Porto Velho,-9.705618,-62.90087466
76846,RO,Porto Velho,-9.655558979,-65.73848496
76848,RO,Porto Velho,-9.769096002,-66.62131813
76940,RO,Porto Velho,-11.71291757,-61.77530747
76954,RO,Porto Velho,-11.9248917,-62.00271382
76958,RO,Porto Velho,-11.726854,-62.32606851
76935,RO,Porto Velho,-12.06207537,-63.57025994
76908,RO,Porto Velho,-10.8825103,-61.92569214
76920,RO,Porto Velho,-10.7229166,-62.24969028
76934,RO,Porto Velho,-11.7729417,-63.0316052
76900,RO,Porto Velho,-10.87885991,-61.95720116
76993,RO,Porto Velho,-13.11041974,-60.55232094
76907,RO,Porto Velho,-10.86338772,-61.94725728
76970,RO,Porto Velho,-11.67213695,-61.18828248
76974,RO,Porto Velho,-11.52167206,-61.01306349
76928,RO,Porto Velho,-10.933113,-62.259893
76923,RO,Porto Velho,-10.365888,-62.107523
76962,RO,Porto Velho,-11.43421395,-61.4629243
76937,RO,Porto Velho,-12.07146744,-64.02881702
76932,RO,Porto Velho,-11.69868464,-62.7172223
76990,RO,Porto Velho,-12.55815564,-60.90656001
76997,RO,Porto Velho,-13.18885547,-60.81113201
76980,RO,Porto Velho,-12.74655785,-60.14510205
76909,RO,Porto Velho,-10.87434435,-61.90433027
76963,RO,Porto Velho,-11.42224633,-61.44934656
76987,RO,Porto Velho,-12.740835,-60.11819
76913,RO,Porto Velho,-10.9044955,-61.92134948
76916,RO,Porto Velho,-11.17131131,-61.90824863
76929,RO,Porto Velho,-11.12183617,-62.37150309
76994,RO,Porto Velho,-13.4921004,-60.54128064
76961,RO,Porto Velho,-11.42543969,-61.46486968
76965,RO,Porto Velho,-11.42730606,-61.43328161
76995,RO,Porto Velho,-12.99810328,-60.943752
76901,RO,Porto Velho,-10.87692541,-61.97547628
76976,RO,Porto Velho,-11.864172,-61.3197305
76956,RO,Porto Velho,-11.70822981,-61.99718665
76930,RO,Porto Velho,-11.35260071,-62.28468336
76967,RO,Porto Velho,-11.44447238,-61.4483028
76985,RO,Porto Velho,-12.73169418,-60.11662864
76952,RO,Porto Velho,-12.12091431,-61.85596085
76964,RO,Porto Velho,-11.44205786,-61.44355039
76983,RO,Porto Velho,-12.7203376,-60.14130044
76950,RO,Porto Velho,-11.90345266,-61.77964109
76914,RO,Porto Velho,-10.90098447,-61.93880947
76926,RO,Porto Velho,-11.03082707,-62.66805871
76999,RO,Porto Velho,-13.47948402,-61.04427536
76977,RO,Porto Velho,-11.90645755,-61.50978347
76960,RO,Porto Velho,-11.434302,-61.47395101
76981,RO,Porto Velho,-12.730773,-60.148475
76988,RO,Porto Velho,-12.74780098,-60.124679
